_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
0.8107652023999242,-1268.6238326223174,-0.025397861818508366,-1.3730091003410254,2.6954508,-5.2268057,5.854862,-1.182595399323329e-16,0.0076520895,52610.091659562306,-14570.65,0.0,1442,1.0,0.0,-0.00046165046,20,0.026398563550724237,0.6666666666666666,129259.25084208396,2.336502e-05,-277.9200103679112,0.9999999890963726,3.8376842,-5.834357381959842,2.763215686105816,0.11642603008708712
1.0726377043385156,-1019.6866726705803,-0.025511293910170884,-0.9789029243282129,2.754012,-4.987818,5.952663,-4.107183443700001e-17,0.0004963117,50711.30617195899,-16067.6,0.0,1384,1.0,0.0,-0.0003682685,40,-0.01061578660417307,0.4444444444444444,169151.03254245236,1.4662743e-05,-346.3400130367023,0.9999999884887191,3.8338184,-4.622864436662036,1.3554653931571508,0.06464778044357107
1.1048590984258464,-787.245244281095,-242.0792736940582,-0.9924942550849877,2.5912235,-6.30444,4.777909,1.9693534804880827e-17,0.0020934807,10368.150614575188,-12588.95,0.0,1804,1.0,0.0,-0.000120986355,60,0.039092436050424166,0.2962962962962963,90722.91187775988,3.4570694e-06,-287.20393692309233,0.9999999824293093,3.8340528,-5.612079621916118,1.4398938325532051,0.09390726538237237
1.0736294412277998,-1774.9418499340015,-243.80449061739378,-1.0591780265499458,2.662146,-5.2127557,5.321693,9.197964216959226e-17,-0.032562625,123520.59911030326,-22559.55,0.0,1236,1.0,0.0,-0.00022884703,80,-0.05948472501106692,0.19753086419753085,346203.5973293147,3.695488e-06,-476.5927558491876,0.9999999912061713,3.8337746,-4.832539083502997,1.0704378115738618,0.0389125284290844
1.141592793128846,-771.1373864563936,-0.02571743612348852,-0.9049880382057389,2.6936145,-4.959523,5.17411,1.3333092774231748e-16,-0.005221429,21763.254633307144,-13062.65,0.0,1279,1.0,0.0,-0.00073029177,100,-0.019954170884668068,0.1316872427983539,96704.84713542214,2.9325485e-05,-279.4345621467958,0.999999985183612,3.8286657,-4.458874450494352,1.3497581077557863,0.06545823138638271
0.8068800350844719,-2038.1567964735864,-242.84258895258196,-0.938981021624919,2.628743,-5.351941,5.7484436,-9.667248105579594e-17,0.018403621,154104.94599486058,-17557.05,0.0,1176,1.0,0.0,-0.00036515194,120,-0.03855701825024697,0.0877914951989026,316646.7862284002,2.193451e-05,-409.7394183872904,0.9999999926590425,3.8242102,-6.080540410192078,1.1760283830901739,0.052888416821334036
0.8765774571673481,-1517.8389498867532,-243.2119884675982,-0.8332313828197581,2.7086468,-5.4864182,5.4176254,-5.1675835328007286e-17,0.06477726,63526.21296138945,-17553.25,0.0,1100,1.0,0.0,-0.00032737528,140,-0.0023078160433286274,0.05852766346593507,191003.93838335888,1.0609627e-05,-364.56936082926165,0.9999999906438426,3.8203518,-5.706569695490033,1.209638014212854,0.05213643077029899
1.021527783011829,-763.3280520708598,-0.025456994778334928,-0.8776138398676864,2.5818899,-5.0220375,5.787378,3.8230585321450434e-17,-0.00879264,42830.97970321259,-13063.75,0.0,1301,1.0,0.0,-0.00020830781,160,0.03419695495973283,0.03901844231062338,111429.65388589616,6.67572e-06,-270.46500927354685,0.9999999867999183,3.8187304,-3.9182120643396283,1.3104687516328035,0.0716244024240901
0.7983779787867611,-2037.4315335890644,-0.02551249641962204,-1.2427513370307204,2.6679254,-5.772299,5.468766,1.4014649620514797e-17,0.03850703,58442.23754411805,-17074.35,0.0,1521,1.0,0.0,-0.00015812395,180,0.021285596031853354,0.026012294873748922,149066.31873602534,2.7418137e-06,-310.5209109643023,0.9999999905796061,3.8177755,-8.158422493043737,1.1929940206811651,0.05697770057217092
1.0219234341359391,-1025.6730459663104,-0.025661065533843667,-0.9843732856125681,2.6690505,-6.0758915,5.76806,5.565608896293212e-17,0.0076931017,58189.71655235066,-14075.2,0.0,1532,1.0,0.0,-0.0002858188,200,0.03127988441244567,0.017341529915832616,163442.66681373445,1.0371208e-05,-334.9226028421491,0.9999999876289551,3.8175468,-5.137960382538721,1.574331554776852,0.0877452730913533
1.1219098063230375,-773.3086541315281,-0.025789847912519866,-0.9605657379916273,2.6333003,-4.971709,5.4337564,1.4239333381965935e-16,-0.024182431,19815.98317077711,-13573.5,0.0,1497,1.0,0.0,-0.00043221551,220,0.0014598176518842122,0.01156101994388841,94276.2847107585,1.335144e-05,-284.3681281371198,0.9999999846933758,3.817183,-4.68190455057585,1.2041577928656546,0.0643815911443008
1.1636675100753893,-779.0736688830202,-0.025982111186517998,-0.9849682006285152,2.6239831,-5.62321,6.3394566,-4.5373099346111126e-17,0.032010015,26620.853950896206,-11577.15,0.0,1566,1.0,0.0,-0.0001433929,240,0.003248671791642172,0.00770734662925894,89328.87961920563,1.21593475e-05,-262.99085715761873,0.999999982839572,3.8156285,-5.391873760073703,1.1891911825785186,0.06150372075595238
1.0988704860400205,-780.4564432931122,-243.40603056002942,-0.8733362422577251,2.76714,-5.6666903,5.8330865,4.580862909628153e-17,0.03149264,23469.794780920605,-14068.4,0.0,1396,1.0,0.0,-0.00041408607,260,0.01110196715182411,0.005138231086172627,114606.42590386375,1.2040138e-05,-315.39584870770113,0.9999999858316638,3.8198605,-4.17497687899725,1.2133762747918533,0.0681625881098675
1.2902303496396674,-785.0191580097079,-233.88999383377723,-0.8397967500977654,2.6996145,-6.249569,6.253782,1.8289388307853286e-17,-0.016034704,21512.26829408999,-11576.55,-2.220446049250313e-16,1554,1.0,-2.220446049250313e-16,-0.00034057352,280,0.03042717466729393,0.0034254873907817516,109235.08636421253,9.536743e-06,-310.9082700285908,0.9999999806128537,3.8183231,-6.026906374854562,2.5375181703175977,0.10719208101059612
1.0572612485446211,-789.4459416216382,-0.026328026539989054,-0.985253809696904,2.604002,-5.04746,5.975007,-8.98224349929601e-17,0.058246937,31480.852945134786,-10574.1,0.0,1503,1.0,0.0,-0.000121677884,300,0.010868732845382008,0.0022836582605211676,82254.04083177455,7.867813e-06,-240.99203251121097,0.9999999834548976,3.81706,-5.348373397529495,1.3357987941523133,0.06487463213255912
1.2194709890243671,-528.417079029542,-0.026427460816681278,-1.0878902398350936,2.6826208,-5.309671,6.5696325,2.0745773306864238e-17,0.046244334,16886.923721747975,-10567.45,0.0,1370,1.0,0.0,-0.00019454009,320,0.005496560562976696,0.0015224388403474451,65438.994197399574,5.364418e-06,-236.81898029402313,0.9999999812091275,3.8146932,-3.6982967914385276,1.3910052688147871,0.07352925313726301
0.9829807224439574,-797.5283392544425,-0.02659757454595652,-1.0801450743795478,2.7234864,-5.91228,5.481653,4.726448353171398e-17,0.015493784,26530.9709419458,-11589.05,0.0,1804,1.0,0.0,-0.0005023207,340,0.045573437000024405,0.0010149592268982968,78654.49002790253,2.2053719e-05,-245.91645849780227,0.999999983859685,3.810517,-5.330421719290064,2.231020370107031,0.10004902892428727
