_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,total leader stucks,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs,_lr_multiplier
0.8109989458468152,-91.28195534659302,-0.18256391069318606,-0.6466249458471842,3.7195556,-6.5886955,6.3140707,-9.682746699736836e-17,-0.2501729,87.51367622330808,-149.7,0.02617000343650444,2495,0,-1.4890070045847636e-06,-0.004562915,20,0.07553242954953242,1.5,88.00563255739928,0.0064286487,-10.653466201826161,0.9999997057760149,1.9196097,-12.52466890005092,0.8526217134110959,0.051856438651725914,1.0
1.3817898880328972,-98.3405920352856,-0.1966811840705712,-0.686322172833725,3.8950806,-6.1284037,7.3723283,1.8018835226376167e-17,-0.09683294,119.26407310702459,-143.25,-0.02018051519312758,2366,0,-1.821502237930872e-08,-0.0019238039,40,0.02970013849004126,1.0,119.42279174332819,0.0005453361,-11.231672810582605,0.9999997634227513,1.9218471,-10.227519685202093,0.7394915183122045,0.0477040105924642,1.0
2.5952923806168173,-23.464654787651046,-0.2101570917989141,-0.6888519825028495,3.7883387,-6.0018797,6.2928495,-3.794433122136611e-17,-0.03635452,33.88374005965999,-126.4,-0.056245812651941396,2528,0,-2.211065357471398e-07,-0.00061508664,60,0.01570385429282289,0.6666666666666666,33.883750356937874,0.00036384797,-11.079234094826433,0.9999995596844272,1.9238932,-4.084386594533874,0.7216481887886456,0.049183551269466524,1.0
2.5836605247377826,-22.260325494478753,-0.2207113774485376,-0.6948592020245246,3.6632903,-7.063278,5.5777397,1.5293644764530783e-17,-0.15372184,32.82816801851686,-116.15,-2.6850779266673896e-07,2323,0,-2.2915212616325675e-07,-0.00085304823,80,0.027093922778647535,0.4444444444444444,32.84367486406496,0.0010153498,-10.854367574526187,0.9999995616572297,1.9252843,-1.1358123674449387,0.7166026137287751,0.049137118601148694,1.0
2.595039786594726,-23.308434842337814,-0.22997307317247254,-0.6933739650131826,3.6792746,-5.967846,7.0785694,1.2068666424800004e-17,-0.10380424,36.72886532878418,-117.75,-2.3018718420253492e-07,2355,1,-2.3708280427747752e-07,-0.002816829,100,0.020359983311741305,0.4444444444444444,36.82135640545814,0.005047381,-11.457094221371674,0.9999995692633519,1.9255958,-1.1220429671412198,0.7066332501891385,0.049696240055909405,1.0
2.5229068296478108,-22.50706352930304,-0.23764019137853032,-0.6933054662156152,3.7760298,-6.497367,6.7409244,-2.13228429475561e-17,-0.09406623,33.91442730420431,-108.3,-2.7806483271497484e-07,2166,0,-1.9574629939178578e-07,-0.0018084347,120,0.03262761397799937,0.4444444444444444,34.01637874076271,0.0020782882,-11.009849791194563,0.9999995766255402,1.9268339,-1.1770959964191627,0.6990032086625462,0.048661373792365556,1.0
1.2706991772891096,-120.68263305011364,-0.2413652661002273,-0.6894837024218071,3.6680903,-7.2159824,6.752906,-7.159120763325946e-18,-0.114536494,146.0677420684944,-124.2,-6.260283846870607e-08,1985,0,-5.6174101370487506e-08,-0.0037676448,140,0.03932698031464677,0.4444444444444444,146.28554807489664,0.0056126653,-11.866751132465957,0.9999998007833695,1.9263331,-10.726253285841407,0.6936073424114235,0.04805074517093081,1.0
0.906360806090061,-119.79694969320634,-0.2395938993864127,-0.68464266177469,3.5876136,-5.7821484,6.956507,0.0,-0.093629114,506.9714028406224,-171.65,-2.5666482272868052e-08,1936,1,-2.1790976578728305e-08,-0.009224928,160,0.03536760182125533,0.6666666666666666,511.25012588909465,0.006815707,-16.064894332736646,0.9999998847725355,1.9234872,-5.981784965906587,0.6867773181173813,0.05002068552257283,1.0
2.5129324686816394,-23.488727633553353,-0.2452850609109381,-0.6791253600175141,3.6143522,-6.482357,6.115086,9.942295742911849e-18,-0.051954076,35.81951595397547,-107.2,-2.112456727321188e-07,2144,0,-1.9911076032386177e-07,-0.00089158624,180,0.021675707946617107,0.4444444444444444,40.40333217289203,0.00032946002,-11.282571580902765,0.9999996289469757,1.9211383,-1.1952724027814934,0.6746004788743105,0.04786524581889596,1.0
1.2881511150535494,-124.07854872064199,-0.24815709744128397,-0.6759181997209295,3.5058491,-5.66661,7.6082006,-2.0224176539661295e-17,0.01374157,231.08673125479527,-130.35,-4.03017863526145e-08,2108,0,-2.319368119785281e-08,-0.007832387,200,0.017479626346433755,0.6666666666666666,232.30451131581168,0.009291119,-13.405070850088789,0.9999998250530004,1.9197216,-9.543727177220775,0.6722386576502021,0.04797033728269436,1.0
