_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,total leader stucks,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs,_lr_multiplier
2.1449303236601183,-62.17672662477929,-0.12435345324955858,-0.6304516592512017,2.6861537,-4.657682,6.4710097,2.739441872810025e-16,0.8888122,476.31772483706294,-494.8,-0.016594982369697586,415,0,0.01737864074694051,-0.030151827,20,0.10739336315861363,1.5,2628.652155968639,0.009776776,-50.241882164159506,0.9999998991604352,1.9208647,-1.007936434607802,0.8362774552240009,0.01426573095312542,1.0
1.2246697996521674,-61.315529944693616,-0.12263105988938723,-0.4824248730974832,2.9074275,-5.7799964,5.303742,7.334634691717163e-17,0.23843636,719.8342227650725,-437.95,0.049378841593291645,775,0,0.10665772024543319,-0.0016066856,40,0.09507560988495067,1.5,1520.719100041136,0.0039689364,-35.85679993171469,0.9999999059938331,1.9220053,-1.5449519100442377,0.9324044886507363,0.02708805373230545,1.0
0.9656466775697095,-62.05114828143502,-0.12410229656287004,-0.5356690713289045,2.883809,-5.251496,5.8282247,7.859986015045356e-17,0.12851107,703.001808411679,-369.55,0.13668007367797197,904,0,0.1589635844620183,-0.0056644594,60,0.06786935811397059,1.5,884.71238124636,0.0043187905,-24.314211869245213,0.9999999017208582,1.9229554,-1.9482423947003038,0.8785181943192768,0.0374604797089062,1.0
0.879051205882082,-64.44894133547379,-0.1288978826709476,-0.6179303592811289,2.9294362,-5.4277935,5.470263,7.547494917026861e-17,-0.07833325,523.500716384708,-290.45,0.17971562431112909,1318,1,0.20522105417396297,-0.003042987,80,0.038169327141131,1.5,526.7577793085329,0.0026208442,-17.01676294216268,0.999999879655335,1.923893,-3.2179897941757805,0.8317029078952103,0.0490515081427821,1.0
0.8249708768719431,-67.0010153313607,-0.1340020306627214,-0.6290727731974678,2.8565912,-5.147559,4.8589234,-4.913850178147304e-17,-0.09787115,361.7168476735605,-222.0,0.12882610394902227,1446,0,0.20685189858403263,-0.0029461232,100,0.033153459524100315,1.5,300.36614228418506,0.0018974749,-12.347172032630532,0.9999998586591374,1.9242655,-3.5604739490966515,0.778901678791706,0.04815204963122541,1.0
0.9305806748362299,-68.67308115978032,-0.13734616231956065,-0.6360055018628538,2.9808385,-6.7760572,5.968023,-7.87741392195233e-18,-0.1327614,463.5906430709771,-242.3,0.21651325326277482,1353,0,0.2751925886786354,-0.0040358384,120,0.03018844885767083,1.5,367.49285641960495,0.0036829824,-14.21077074523854,0.9999998662010928,1.9244076,-3.300808815543286,0.7387870699854594,0.0437416852792389,1.0
3.576594214355658,-16.487483641764314,-0.14428477722415037,-0.6501325084048517,3.0897236,-6.0114284,6.181372,-5.710037052818485e-17,-0.25248975,12.636295360926272,-99.55,0.042305485970841605,1991,0,0.1651871254027285,-0.0012305137,140,0.003221473545755741,1.0,12.375568151704616,0.0007777188,-6.362916755381221,0.9999992438065031,1.924135,-1.7756779282256412,0.7200454865856942,0.054529075973193564,1.0
3.914681951629906,-15.517936436641566,-0.15020592422342485,-0.6156391044279914,2.9742506,-6.1494737,6.1520786,-2.2009583967788337e-17,-0.19596848,12.65695744556265,-96.85,0.23967393601246534,1937,0,0.9196561475024873,-0.00072314317,160,0.008991145122077082,0.6666666666666666,1.0273106243184096,0.0005829328,-6.4452059616058825,0.9999992003014011,1.9251399,-1.869105609478256,0.6972498249185274,0.05068730957951191,1.0
0.7178106115337759,-77.51452869692501,-0.15502905739385003,-0.6484975661765762,3.0048463,-6.633495,5.837183,1.4974557128769234e-17,-0.17015843,82.61474586344319,-119.85,0.2166994447700522,1898,0,0.25974618544369865,-0.004117747,180,0.006700672064114867,0.6666666666666666,62.03207627082098,0.002555926,-7.89606296337701,0.9999996831544921,1.9263215,-11.086877836275168,0.6813332000599629,0.052496016901740064,1.0
3.090772277769428,-17.523248859399374,-0.16016023878731445,-0.5919803543139779,2.8495593,-6.5656085,5.0995793,-6.735002234692893e-18,-0.20506537,16.050224954672416,-105.5,0.8749209254748831,2110,1,0.903720918343494,-0.011954604,200,-0.010850749720665529,1.0,1.554666175917767,0.012250132,-7.350751123423201,0.9999982408315787,1.927172,-3.9735527719429773,0.672627324575828,0.05229681738290961,1.0
0.5942264651080766,-81.91348225341751,-0.163826964506835,-0.5719936291667497,3.0367982,-8.050613,5.700917,4.7660776015210746e-17,-0.17571718,117.30271710423919,-114.4,0.17941808757153843,1789,0,0.21962206531222295,-0.0012840447,220,0.01953577470057593,0.6666666666666666,92.63267133300326,0.00086105824,-8.148619473213174,0.9999997247342906,1.928508,-10.326235400433394,0.6678298631046018,0.045151478716003154,1.0
5.469986800638001,-14.788488802491665,-0.16770203255538654,-0.575226055017165,2.817676,-6.8212495,5.271614,-2.3032179441170183e-17,-0.14371343,13.1871575204908,-92.55,0.951472933722751,1851,0,0.972884680404831,-0.009958285,240,0.015588869300760592,1.0,0.4294456322618665,0.010580104,-6.803295333851006,0.9999970437809182,1.9296997,-3.139929182171444,0.6617231410130983,0.0449483973490822,1.0
1.9397288465484617,-85.3033709689563,-0.1706067419379126,-0.5769108316866245,3.0823274,-6.2950006,5.7798853,-2.5452277101854335e-17,-0.06902997,93.72285654694979,-108.7,0.245980293166859,1675,0,0.3567683365711516,-0.0043249787,260,0.030104759611402854,1.0,60.86862338790591,0.0021591573,-7.659434473127953,0.9999997078066654,1.9298081,-10.287424711336607,0.654652886655483,0.04118977753082048,1.0
11.755897880694056,-13.168649222574285,-0.1737951614009858,-0.5853880171298927,2.7542963,-5.904104,6.020376,2.4800793569287965e-17,-0.02420139,12.336217033895103,-85.95,0.9420766932941211,1719,0,0.9461615649933691,-0.0024400707,280,0.030856860237233222,1.0,0.6709267612600255,0.0034236293,-6.598468610098258,0.9999973658210923,1.9291563,-1.790521213220393,0.6505284633971316,0.04026937778360663,1.0
1.1842031557350259,-88.15254738471715,-0.17630509476943432,-0.5936272085554313,3.0342302,-7.4636016,5.528564,3.422240750199158e-17,-0.07097961,179.09065035647436,-108.0,0.15952846469162174,1661,0,0.3086949205803987,-0.003215577,300,0.033189224759263725,0.6666666666666666,125.75579644181423,0.0010374658,-8.899245265031166,0.9999997656197918,1.926938,-9.549618086461553,0.6440828346659551,0.0393878507371399,1.0
