_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
2.186567813654159,-78.23709819281842,-1.0,-0.6293536639188025,2.5849123,-6.5282626,5.2869973,0.0,-0.11813463,413.90167883736666,-70.25,0.001762936984869401,1405,1.0,0.18568833008044006,-0.004616026,20,0.05095890722039203,1.0,1087.90126989677,0.0033028077,-34.54179413500627,0.9999997995873893,1.920847,-1.4278456495992295,0.6239787721094202,0.04089142034050685
2.2887567564251587,-81.25088183604487,-1.0,-0.7131691361697459,2.767873,-6.9942465,4.9986105,2.0473265267663904e-16,0.025219887,406.31331481930664,-59.0,0.12306959459670175,1180,1.0,0.13503456157731686,-0.007592695,40,0.024694286457508857,1.0,774.2095475026391,0.0024813125,-31.933235974689794,0.9999998128636839,1.9190577,-1.6302153062225795,0.7860830168502827,0.04528320086969463
1.8285390791267953,-75.77109233893553,-1.0,-0.7872916789484199,2.5940125,-4.9388127,4.535472,-1.7852832556786437e-17,0.13168809,387.0607450921303,-39.8,0.06777431180771099,796,1.0,0.05406015928443697,-0.013115431,60,0.015795431711582555,1.0,505.49692278039066,0.0037238884,-25.91470754567627,0.9999998354979023,1.9192061,-1.7867276338590297,0.6971088784014978,0.04068944951667344
1.6982175163928435,-66.74008372635765,-1.0,-0.8539205156424844,2.7594097,-5.204309,5.4475794,0.0,0.2114428,292.090655514139,-36.1,0.033475705886628515,722,1.0,0.028306352017550718,-0.0052804444,80,0.025062983815103957,1.0,318.684061560869,0.0019470066,-22.598051865949326,0.9999998367312253,1.9198635,-1.9426596019433828,0.717100703935081,0.028915685574186667
1.653879318986049,-68.72900463423129,-1.0,-0.9139864477098147,2.7553282,-4.74654,4.6837063,2.0959962706787616e-17,0.21315081,357.856835790871,-33.9,0.0322273692206434,678,1.0,0.025914812406071408,-0.0057389624,100,0.009576988358365013,1.0,399.0753155396828,0.0015740008,-23.437603387671302,0.9999998477879363,1.9211056,-1.8128377141712786,0.6826906993965264,0.042900924185162975
1.689341936765555,-64.0412343334684,-1.0,-0.9403115836523203,3.0007513,-4.9459968,5.199555,3.925650473812708e-17,0.33747688,251.42371686804344,-36.2,0.015951778528812355,724,1.0,0.014086387913452403,-0.007997982,120,0.030140735029551356,1.0,258.55462833800334,0.002329689,-21.884127333959768,0.9999998389325425,1.9201984,-1.9742577185528418,0.7084004963011894,0.024241046246064588
1.6838012795011013,-31.338972789833285,-1.0,-0.46375645946475647,2.5578158,-3.674502,4.8701324,-5.894989511284018e-17,0.63464165,51.4813773456527,-22.6,1.6255546664289966e-06,452,1.0,3.925638355162242e-06,-0.004631126,140,0.004357911090722631,0.6666666666666666,105.87817805525471,0.001214954,-12.01672319031007,0.9999997407840336,1.9192927,-2.3098150145733243,0.6403689747110537,0.00550884550294247
1.4320257709392372,-63.358024455747135,-1.0,-1.0378504798399482,2.6065497,-4.0780883,6.02124,-8.647578934200002e-17,0.68848664,184.53950111213385,-24.65,-0.019674560156865084,493,1.0,-0.017694748046250375,-0.008670985,160,0.014053427757618394,0.6666666666666666,194.16225387661876,0.0019040075,-16.174397638220295,0.9999998244120725,1.9170792,-2.5707137379697067,0.7511659895809808,0.020723010644360104
1.4671428526325725,-65.39742302099205,-1.0,-1.0737813662303162,3.2811422,-4.803438,6.6122856,2.70168340593194e-17,0.7125429,249.04865389986733,-26.3,-0.006390826448742448,526,1.0,-0.0011841787721442731,-0.012319412,180,0.01208414953299387,0.6666666666666666,249.37073147573602,0.002598581,-17.98315982563716,0.9999998345294051,1.9149265,-2.318417016185181,0.7728244018195461,0.028372755272806298
1.4352263235904488,-65.39742302099205,-1.0,-1.1045915164064626,3.0594242,-4.615014,5.425439,0.0,0.7839989,176.93881743393072,-23.4,-0.043750796229507616,468,1.0,-0.03865702346046218,-0.005741461,200,0.00610726373607645,0.4444444444444444,192.79721450404622,0.0011971589,-14.947808137473984,0.9999998106632105,1.9139254,-2.856641583211723,0.7870014621807658,0.022057318106040093
1.5913734322554416,-38.778681814720834,-1.0,-0.4205625117035305,2.8000185,-3.7615833,6.1431084,5.921189464667501e-17,0.9729193,55.07177699402247,-21.0,1.1511190941115856e-05,420,1.0,4.8334068276645326e-06,-0.00845249,220,0.002823067147796399,0.2962962962962963,102.90218273145568,0.0011492396,-11.512036991363876,0.9999997413445672,1.9114989,-2.981153398373597,0.6810963506003491,0.007057699018720052
1.6618910603175143,-27.92316161706077,-1.0,-0.41225549550474766,2.4715006,-4.118724,5.5573616,4.1742066722199096e-17,1.0795094,35.45786585887415,-19.15,5.970865694981953e-06,383,1.0,4.7478099239883775e-06,-0.0045230975,240,-0.0003107702135822333,0.19753086419753085,96.03569037465452,0.00073653506,-10.161107476215742,0.9999996965965272,1.9079654,-2.5783556511468726,0.647078593243004,0.00562516184533543
1.5395851987881648,-33.85625970357343,-1.0,-0.40434316779016866,2.5331619,-3.4651072,5.759617,-1.2250736823450003e-16,1.2165271,38.42831189238285,-17.4,3.015360504177167e-06,348,1.0,3.0148227269100047e-06,-0.0042146635,260,-0.0014468791049039962,0.1316872427983539,98.23425630656307,0.0005810574,-9.592243454866852,0.9999996983335127,1.906165,-3.2746147209393177,0.6534877711097323,0.005661008583682196
1.5449162692805878,-33.0213665362547,-1.0,-0.39730151517478396,2.4490356,-2.8730707,6.5372057,-7.065055611250996e-17,1.2219546,38.97837256682985,-17.6,3.0562042574455717e-06,352,1.0,3.3532875215458446e-06,-0.0030372373,280,0.00020996015064156381,0.0877914951989026,87.03440980136216,0.00036266397,-9.727375976603561,0.9999996987639751,1.9036516,-3.135744422093391,0.6056145161358498,0.006202457170761955
1.6064967218255233,-27.058453886493236,-1.0,-0.391081065228312,2.5796146,-2.7552152,7.1973042,7.836868409118752e-18,1.3563038,30.108111824404112,-17.0,4.309351425479946e-06,340,1.0,4.9211400507953584e-06,-0.0020033356,300,-0.0009451293707785149,0.05852766346593507,76.74733879159716,0.00024251938,-9.164537060748675,0.9999996660235849,1.9016595,-2.83091807997049,0.6509818157218348,0.005739206448144563
1.6798967925951245,-19.982514425351088,-1.0,-0.3852422669878335,2.5564485,-3.3428867,6.093696,-9.051499818600003e-17,1.4257306,20.691391567362437,-15.7,5.903428425879653e-06,314,1.0,7.071747600062572e-06,-0.00059889583,320,-0.0037370630246078744,0.03901844231062338,70.65938120077492,9.259544e-05,-8.257638237259773,0.9999996097513969,1.9022806,-2.3344404402636116,0.6414213987924842,0.005045342885135343
1.6807538721865682,-19.982514425351088,-1.0,-0.3796099352455644,2.523728,-3.7837067,6.5539594,7.747350701434114e-17,1.4957093,21.813635764073968,-16.05,6.75318530596325e-06,321,1.0,9.232117318624944e-06,-0.0041817743,340,-0.0033465636233815433,0.026012294873748922,60.55691678944677,0.00034724514,-8.445289241283184,0.9999996144226816,1.9024088,-2.244803385649045,0.6402335998527473,0.005057900392902875
1.6400955569798221,-21.778188843958212,-1.0,-0.37451328974703885,2.685047,-2.8948586,6.7075067,-4.345827130031194e-17,1.4942857,25.19951119413072,-16.35,7.946473049580405e-06,327,1.0,1.755900082867079e-05,-0.003695851,360,-0.002725308369669417,0.017341529915832616,53.31388034951606,0.0004332503,-8.744086872883301,0.9999996323130191,1.902038,-2.342950614772387,0.594820315681246,0.0051872534977311004
1.6701252878252442,-20.882601853224333,-1.0,-0.3699998998090746,2.682492,-3.937862,5.7464657,1.686414720949605e-17,1.5684795,21.505973405766458,-15.8,1.7656921529995984e-05,316,1.0,0.0009612901334666857,-0.0021916016,380,-0.0027159553689803926,0.01156101994388841,46.24633987321918,0.00023412987,-8.3407542053942,0.9999996039381288,1.9000099,-2.431978184813473,0.6585941451878504,0.005416923492047488
1.6561983621937262,-19.982514425351088,-1.0,-0.3657016650946411,2.6055293,-2.9789915,5.917029,4.551224821444741e-17,1.3981217,23.362263969214048,-16.1,0.0008595239961264323,322,1.0,-6.779648711319197e-07,-0.0014974929,400,-0.00026021200891780547,0.00770734662925894,23.391893053915535,0.00015787697,-8.564285916819125,0.9999996128251598,1.899555,-2.1615598011069492,0.6983861955640087,0.0055139951285685706
1.6801982408624292,-18.16874768349394,-1.0,-0.3618724663731036,2.6923773,-3.0575223,6.622526,2.5620531337503614e-17,1.722927,20.383578145407398,-15.6,-1.0066868820768349e-06,312,1.0,2.3878229226115266e-06,-0.0010174988,420,-0.003128874336783361,0.005138231086172627,20.541489705695803,8.663841e-05,-8.215167032626015,0.9999995583255492,1.8973622,-2.0375123463573366,0.6211108282475136,0.005361794201330351
1.6759839793828828,-19.07790394507647,-1.0,-0.35816085633218375,2.5420642,-2.7164104,5.5766873,1.75876914792104e-17,1.6078345,19.14751994138885,-15.15,2.082074422427027e-06,303,1.0,5.139950609911459e-06,3.9860817e-05,440,-0.0035087426581623267,0.0034254873907817516,19.461747629778795,3.3817275e-06,-7.986163248686704,0.9999995454360425,1.8960764,-2.3075231867970913,0.5856385355973722,0.0052936464708142695
1.606779343275579,-26.189400890947976,-1.0,-0.35466169217766375,3.0252013,-2.8338206,6.2264204,5.415722071342227e-18,1.5517967,27.54057119649729,-16.4,5.163347178149813e-06,328,1.0,6.555378842199033e-06,-0.002675586,460,-0.0008023509863748212,0.0022836582605211676,27.658915833913863,0.0001594297,-8.854435624643601,0.9999996057171698,1.8952092,-2.870335813734364,0.6136122100764762,0.005855148650052099
1.6470781169544622,-21.778188843958212,-1.0,-0.3517353865775261,2.856044,-4.1146393,5.8628545,-1.670555021379546e-17,1.5141865,23.26929472953248,-15.95,7.64409039799574e-06,319,1.0,8.575352646644774e-06,-0.0024049918,480,-0.003439490413623311,0.0015224388403474451,23.269121350586605,0.00025299314,-8.496473651728786,0.9999995793486744,1.895164,-2.468881636191076,0.5548111305278458,0.005095859457748467
1.578903798274295,-27.058453886493236,-1.0,-0.34887855511428756,2.7097297,-2.9090476,6.183607,-1.1350522935464859e-17,1.616678,26.21911179252251,-15.65,6.560079807149677e-06,313,1.0,7.1714725292659764e-06,-0.0015151566,500,-0.0016070651414362156,0.0010149592268982968,26.218948196567357,0.00015839048,-8.50148202592651,0.9999995955299713,1.8934244,-3.127417318108648,0.6083365201801902,0.0062821373871324165
1.6437424643757255,-22.66929789973842,-1.0,-0.34622399120033753,2.5309005,-2.8540206,6.1623354,2.2994910542398065e-17,1.63787,21.64598576665412,-15.45,7.812903591530862e-06,309,1.0,8.56567911022843e-06,-0.0015468838,520,-0.0026500319892043735,0.0006766394845988645,21.716388992653425,0.00013137153,-8.221839502422123,0.9999995657911953,1.8910863,-2.74650414313647,0.5723155511241481,0.006025694126546331
1.6735752586163837,-18.16874768349394,-1.0,-0.3436337189396285,2.5161312,-3.1667323,6.4143515,-1.2335811384723961e-17,1.8235899,16.99543938373496,-14.4,1.0258233309023979e-05,288,1.0,1.1216152528970014e-05,-7.8801095e-05,540,-0.0027374689695287583,0.0004510929897325764,17.739672080010827,2.870564e-05,-7.596312462244587,0.9999995208641168,1.8909876,-2.3420659262689028,0.6038680902235009,0.005592658724346063
1.666741990092085,-18.16874768349394,-1.0,-0.3410496018654174,2.6423664,-2.666384,6.1574097,-2.709696873661399e-17,1.9227549,18.316169606596443,-14.75,1.1199698875086206e-05,295,1.0,1.2289929953945844e-05,-0.0010935485,560,-0.0026530051311177225,0.0003007286598217176,18.673853883786695,7.1548406e-05,-7.800568046209532,0.9999995354476584,1.8906966,-2.224744171019802,0.6091313507636892,0.0056415633574175925
